Unnamed: 0,Age,Job,Credit amount,Duration,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
672,42,3,10366,60,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
673,24,2,2080,6,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
674,41,1,2580,21,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
675,26,3,4530,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
676,33,2,5150,24,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
677,24,2,5595,72,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False
678,64,1,2384,24,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
679,26,2,1453,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
680,56,2,1538,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
681,37,2,2279,12,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
682,33,2,1478,15,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
683,47,2,5103,24,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
684,31,1,9857,36,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
685,34,2,6527,60,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
686,27,2,1347,10,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
687,30,2,2862,36,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
688,35,2,2753,9,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
689,31,2,3651,12,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
690,25,2,975,15,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
691,25,1,2631,15,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
692,29,2,2896,24,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False
693,44,1,4716,6,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
694,28,2,2284,24,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
695,50,2,1236,6,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
696,29,2,1103,12,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
697,38,0,926,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
698,24,2,1800,18,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
699,40,3,1905,15,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
700,29,1,1123,12,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
701,46,2,6331,48,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
702,47,2,1377,24,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
703,41,2,2503,30,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
704,32,2,2528,27,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
705,35,2,5324,15,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
706,24,2,6560,48,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
707,25,2,2969,12,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
708,25,2,1206,9,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
709,37,1,2118,9,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
710,32,3,629,18,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
711,35,2,1198,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
712,46,3,2476,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
713,25,1,1138,9,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
714,27,3,14027,60,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
715,63,2,7596,30,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
716,40,2,3077,30,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
717,32,3,1505,18,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
718,31,2,3148,24,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
719,31,2,6148,20,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
720,34,3,1337,9,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
721,24,2,433,6,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
722,24,1,1228,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
723,66,1,790,9,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
724,21,2,2570,27,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
725,41,1,250,6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
726,47,1,1316,15,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
727,25,2,1882,18,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
728,59,2,6416,48,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
729,36,2,1275,24,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
730,33,2,6403,24,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
731,21,1,1987,24,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
732,44,1,760,8,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
733,28,2,2603,24,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
734,37,2,3380,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
735,29,0,3990,36,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
736,23,3,11560,24,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
737,35,1,4380,18,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
738,45,3,6761,6,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
739,26,1,4280,30,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
740,32,2,2325,24,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
741,23,1,1048,10,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
742,41,2,3160,21,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
743,22,2,2483,24,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
744,30,3,14179,39,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
745,28,1,1797,13,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
746,23,2,2511,15,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
747,37,1,1274,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
748,26,2,5248,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
749,33,2,3029,15,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
750,49,2,428,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
751,23,1,976,18,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
752,23,1,841,12,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
753,25,2,5771,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
754,55,2,1555,12,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
755,32,2,1285,24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
756,74,0,1299,6,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
757,39,2,1271,15,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
758,31,2,1393,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
759,35,2,691,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
760,59,2,5045,15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
761,24,2,2124,18,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
762,24,1,2214,12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
763,30,3,12680,21,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
764,27,2,2463,24,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
765,40,1,1155,12,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
766,31,1,3108,30,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
767,31,2,2901,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
768,28,2,3617,12,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
769,63,1,1655,12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
770,26,2,2812,24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
771,25,3,8065,36,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
772,36,3,3275,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
773,52,2,2223,24,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
774,66,0,1480,12,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
775,25,2,1371,24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
776,37,2,3535,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
777,25,2,3509,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
778,38,3,5711,36,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
779,67,2,3872,18,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
780,25,2,4933,39,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
781,60,2,1940,24,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
782,31,1,1410,12,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
783,23,1,836,12,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
784,60,3,6468,20,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
785,35,1,1941,18,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
786,40,2,2675,22,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
787,38,2,2751,48,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
788,50,2,6224,48,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
789,27,2,5998,40,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
790,39,2,1188,21,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
791,41,3,6313,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
792,27,2,1221,6,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
793,51,2,2892,24,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
794,32,2,3062,24,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
795,22,2,2301,9,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
796,51,2,7511,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
797,22,1,1258,12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
798,54,2,717,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
799,35,0,1549,9,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
800,54,2,1597,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
801,48,1,1795,18,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
802,24,2,4272,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
803,35,2,976,12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
804,24,0,7472,12,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
805,24,2,9271,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
806,26,1,590,6,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
807,65,2,930,12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
808,55,3,9283,42,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
809,26,0,1778,15,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
810,26,2,907,8,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
811,28,1,484,6,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
812,24,2,9629,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
813,54,2,3051,48,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
814,46,2,3931,48,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
815,54,2,7432,36,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
816,62,2,1338,6,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False
817,24,2,1554,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
818,43,3,15857,36,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
819,26,2,1345,18,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
820,27,2,1101,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
821,24,2,3016,12,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
822,41,2,2712,36,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
823,47,1,731,8,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
824,35,3,3780,18,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
825,30,2,1602,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
826,33,2,3966,18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
827,36,2,4165,18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
828,47,2,8335,36,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
829,38,2,6681,48,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
830,44,2,2375,24,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
831,23,2,1216,18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
832,29,2,11816,45,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
833,42,2,5084,24,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
834,25,1,2327,15,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
835,48,2,1082,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
836,21,2,886,12,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
837,23,1,601,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
838,63,2,2957,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
839,46,2,2611,24,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
840,29,2,5179,36,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
841,28,1,2993,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
842,23,2,1943,18,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
843,50,2,1559,24,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
844,47,2,3422,18,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
845,35,2,3976,21,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
846,68,2,6761,18,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
847,28,2,1249,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
848,59,2,1364,9,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
849,57,1,709,12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
850,33,2,2235,20,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
851,43,2,4042,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
852,35,2,1471,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
853,32,1,1442,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
854,45,2,10875,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
855,33,2,1474,24,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
856,40,2,894,10,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
857,28,2,3343,15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
858,29,2,3959,15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
859,26,2,3577,9,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
860,27,2,5804,24,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
861,28,2,2169,18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
862,35,2,2439,24,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
863,32,1,4526,27,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
864,25,1,2210,10,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
865,20,2,2221,15,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
866,27,2,2389,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
867,42,2,3331,12,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
868,37,2,7409,36,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
869,24,2,652,12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
870,40,2,7678,36,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
871,46,2,1343,6,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
872,26,2,1382,24,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
873,24,2,874,15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
874,29,1,3590,12,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
875,40,2,1322,11,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False
876,36,3,1940,18,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
877,28,2,3595,36,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
878,27,3,1422,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
879,36,2,6742,30,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
880,38,3,7814,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
881,48,2,9277,24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
882,36,2,2181,30,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
883,65,0,1098,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
884,43,2,4057,24,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
885,53,2,795,12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
886,34,2,2825,24,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
887,23,2,15672,48,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
888,34,3,6614,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
889,40,2,7824,28,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
890,43,3,2442,27,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
891,46,2,1829,15,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
892,38,1,2171,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
893,34,2,5800,36,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
894,29,2,1169,18,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
895,31,3,8947,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
896,28,3,2606,21,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
897,35,2,1592,12,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
898,33,1,2186,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
899,42,2,4153,18,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
900,43,2,2625,16,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
901,44,2,3485,20,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
902,42,2,10477,36,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
903,40,2,1386,15,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
904,36,3,1278,24,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
905,20,3,1107,12,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
906,24,1,3763,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
907,27,2,3711,36,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
908,46,1,3594,15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
909,33,1,3195,9,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
910,34,2,4454,36,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
911,25,1,4736,24,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
912,25,2,2991,30,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
913,28,2,2142,11,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
914,31,2,3161,24,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
915,32,3,18424,48,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
916,32,2,2848,10,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
917,68,3,14896,6,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
918,33,2,2359,24,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False
919,39,3,3345,24,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
920,28,2,1817,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
921,37,3,12749,48,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
922,22,2,1366,9,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
923,30,2,2002,12,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
924,55,2,6872,24,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
925,46,2,697,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
926,21,2,1049,18,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
927,39,2,10297,48,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
928,58,2,1867,30,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
929,43,1,1344,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
930,24,1,1747,24,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
931,22,2,1670,9,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
932,30,2,1224,9,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
933,42,2,522,12,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
934,23,2,1498,12,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
935,30,3,1919,30,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False
936,28,1,745,9,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
937,30,3,2063,6,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
938,42,2,6288,60,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
939,46,3,6842,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
940,45,3,3527,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
941,31,1,1546,10,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
942,31,2,929,24,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
943,42,1,1455,4,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
944,46,2,1845,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
945,30,2,8358,48,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False
946,30,2,3349,24,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
947,38,3,2859,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
948,43,1,1533,18,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
949,31,2,3621,24,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
950,40,0,3590,18,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
951,24,2,2145,36,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
952,28,2,4113,24,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
953,26,3,10974,36,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
954,29,2,1893,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
955,57,3,1231,24,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
956,49,1,3656,30,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
957,37,1,1154,9,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
958,45,1,4006,28,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
959,30,2,3069,24,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
960,30,2,1740,6,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
961,47,2,2353,21,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
962,29,2,3556,15,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
963,35,2,2397,24,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
964,22,1,454,6,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
965,26,2,1715,30,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
966,23,1,2520,27,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False
967,54,3,3568,15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
968,29,2,7166,42,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
969,40,1,3939,11,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
970,22,2,1514,15,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False
971,43,1,7393,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
972,29,0,1193,24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
973,36,2,7297,60,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
974,33,2,2831,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
975,57,1,1258,24,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
976,64,2,753,6,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
977,42,2,2427,18,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
978,47,1,2538,24,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
979,25,2,1264,15,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
980,49,2,8386,30,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
981,33,3,4844,48,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
982,28,3,2923,21,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
983,26,2,8229,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
984,30,1,2028,24,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
985,25,2,1433,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
986,33,2,6289,42,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
987,64,2,1409,13,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
988,29,3,6579,24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
989,48,1,1743,24,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
990,37,1,3565,12,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
991,34,1,1569,15,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
992,23,1,1936,18,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
993,30,3,3959,36,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
994,50,2,2390,12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
995,31,1,1736,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
996,40,3,3857,30,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
997,38,2,804,12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
998,23,2,1845,45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
999,27,2,4576,45,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
